dt_ms,spatial_tolerance,temporal_tolerance,cancellation_rate,total_roi_real,total_roi_cancelled,mean_displacement_px,frac_matches_ge_3px,frac_matches_ge_5px
10,4.0,4.0,39.022277502609775,45023,17569,1.3121298308913543,0.05880422296373284,0.0
10,4.0,5.0,38.48699553561513,45023,17328,1.2354078517669518,0.05006930967563072,0.0
10,5.0,1.0,42.631543877573684,45023,19194,2.0164281106609194,0.20054336888710003,0.0
10,5.0,2.0,41.323323634586764,45023,18605,1.6875050010644768,0.1249095233171337,0.0
10,5.0,3.0,40.57259622859428,45023,18267,1.5045084385411422,0.09514563106796116,0.0
10,5.0,4.0,39.60642338360393,45023,17832,1.3716131329356565,0.07678274400386328,0.0
10,5.0,5.0,38.94231837061058,45023,17533,1.2858687695051891,0.06505129884304738,0.0
11,1.0,1.0,8.166936898918332,45023,3677,0.638180593870072,0.0,0.0
11,1.0,2.0,12.149345889878505,45023,5470,0.5976567998069341,0.0,0.0
11,1.0,3.0,14.685827243853142,45023,6612,0.5747803011319086,0.0,0.0
11,1.0,4.0,16.502676409834972,45023,7430,0.5612701289147961,0.0,0.0
11,1.0,5.0,17.6198831708238,45023,7933,0.5527497108319659,0.0,0.0
11,2.0,1.0,20.85600692979144,45023,9390,1.164489343617988,0.0,0.0
11,2.0,2.0,25.25598027674744,45023,11371,1.057286088967894,0.0,0.0
11,2.0,3.0,27.441529884725586,45023,12355,0.9938184130070824,0.0,0.0
11,2.0,4.0,28.654243386713457,45023,12901,0.9438013076242777,0.0,0.0
11,2.0,5.0,29.342780356706573,45023,13211,0.9142672688495732,0.0,0.0
11,3.0,1.0,32.60555715967394,45023,14680,1.6315592156297878,0.0,0.0
11,3.0,2.0,34.864402638651356,45023,15697,1.4394990191591823,0.0,0.0
11,3.0,3.0,35.38857917064611,45023,15933,1.319047679230704,0.0,0.0
11,3.0,4.0,35.39746351864603,45023,15937,1.2304082519165025,0.0,0.0
11,3.0,5.0,35.184239166648155,45023,15841,1.1691446321522738,0.0,0.0
11,4.0,1.0,38.56473358061435,45023,17363,1.911523917713152,0.15582965898308868,0.0
11,4.0,2.0,38.624702929613754,45023,17390,1.6355721292580974,0.09992228266903519,0.0
11,4.0,3.0,38.200475312617996,45023,17199,1.4801645520747464,0.07714253748042067,0.0
11,4.0,4.0,37.57857095262421,45023,16919,1.3647211565455963,0.06179073990013618,0.0
11,4.0,5.0,36.98109854963019,45023,16650,1.2865634612810088,0.052746746516181046,0.0
11,5.0,1.0,40.72585123159274,45023,18336,2.0553444327561756,0.20398926372296194,0.0
11,5.0,2.0,39.85074295360149,45023,17942,1.7331346505615484,0.1314083677077195,0.0
11,5.0,3.0,39.04670945960954,45023,17580,1.5567773436635055,0.1010789014821273,0.0
11,5.0,4.0,38.169380094618305,45023,17185,1.4260330900145741,0.08057161921708185,0.0
11,5.0,5.0,37.49194855962508,45023,16880,1.3428512551755958,0.06972798733246621,0.0
12,1.0,1.0,7.4273149279257265,45023,3344,0.6287930347691763,0.0,0.0
12,1.0,2.0,11.120982608888792,45023,5007,0.5875912633377204,0.0,0.0
12,1.0,3.0,13.466450480865335,45023,6063,0.5643112422388844,0.0,0.0
12,1.0,4.0,15.161139861848389,45023,6826,0.5538363311463019,0.0,0.0
12,1.0,5.0,16.258356839837415,45023,7320,0.5453236731238663,0.0,0.0
12,2.0,1.0,19.714368211802856,45023,8876,1.1759364563450518,0.0,0.0
12,2.0,2.0,23.847811118761523,45023,10737,1.06643277571955,0.0,0.0
12,2.0,3.0,26.03780290073962,45023,11723,1.0036956489765736,0.0,0.0
12,2.0,4.0,27.252737489727473,45023,12270,0.9584715683423575,0.0,0.0
12,2.0,5.0,27.8901894587211,45023,12557,0.9260668228383662,0.0,0.0
12,3.0,1.0,31.226262132687737,45023,14059,1.6527645426953728,0.0,0.0
12,3.0,2.0,33.496213046665034,45023,15081,1.4627247785994533,0.0,0.0
12,3.0,3.0,34.02927392665971,45023,15321,1.3410629531035525,0.0,0.0
12,3.0,4.0,34.03593718765964,45023,15324,1.2531273268222105,0.0,0.0
12,3.0,5.0,33.87824001066122,45023,15253,1.192679938459012,0.0,0.0
12,4.0,1.0,37.212091597627875,45023,16754,1.9418493963671932,0.16264294790343076,0.0
12,4.0,2.0,37.3897785576261,45023,16834,1.6704172429593513,0.10641099026903263,0.0
12,4.0,3.0,36.87448637363126,45023,16602,1.5071328328486169,0.08071048368433233,0.0
12,4.0,4.0,36.2903404926371,45023,16339,1.395454085866147,0.06656891495601173,0.0
12,4.0,5.0,35.819470048641804,45023,16127,1.3222110495517247,0.05883400617430539,0.0
12,5.0,1.0,39.39542011860605,45023,17737,2.089956571069258,0.21253598392265494,0.0
12,5.0,2.0,38.671345756613285,45023,17411,1.773566857807803,0.13970020941254271,0.0
12,5.0,3.0,37.791795304622084,45023,17015,1.5892135140055734,0.10675736451540364,0.0
12,5.0,4.0,36.99886724563001,45023,16658,1.467310872108429,0.08890542706663614,0.0
12,5.0,5.0,36.40139484263599,45023,16389,1.3843379754747178,0.07777777777777778,0.0
13,1.0,1.0,6.998645136930014,45023,3151,0.6354327413161468,0.0,0.0
13,1.0,2.0,10.599027163894009,45023,4772,0.5972517293413104,0.0,0.0
13,1.0,3.0,12.835661772871642,45023,5779,0.571803929423626,0.0,0.0
13,1.0,4.0,14.430402238855697,45023,6497,0.5610165128538422,0.0,0.0
13,1.0,5.0,15.347711169846523,45023,6910,0.5542299794320709,0.0,0.0
13,2.0,1.0,18.663794060813363,45023,8403,1.1844453578630343,0.0,0.0
13,2.0,2.0,22.819447837771804,45023,10274,1.076150959547326,0.0,0.0
13,2.0,3.0,24.836194833751637,45023,11182,1.0077316020079572,0.0,0.0
13,2.0,4.0,26.117762032738824,45023,11759,0.9662399834384229,0.0,0.0
13,2.0,5.0,26.788530306732117,45023,12061,0.941061226954849,0.0,0.0
13,3.0,1.0,30.042422761699576,45023,13526,1.6695913681802583,0.0,0.0
13,3.0,2.0,32.37900628567621,45023,14578,1.4789923551694375,0.0,0.0
13,3.0,3.0,33.131954778668685,45023,14917,1.3631689369025306,0.0,0.0
13,3.0,4.0,33.22079825866779,45023,14957,1.2778213404481311,0.0,0.0
13,3.0,5.0,33.025342602669745,45023,14869,1.2206677925991591,0.0,0.0
13,4.0,1.0,35.839459831641605,45023,16136,1.9564068442675724,0.16341157498656156,0.0
13,4.0,2.0,36.330320058636694,45023,16357,1.6928678215367028,0.1105105457963692,0.0
13,4.0,3.0,36.086000488639144,45023,16247,1.5354942897428074,0.0842080434013445,0.0
13,4.0,4.0,35.53072873864469,45023,15997,1.4221908060412152,0.06787762906309751,0.0
13,4.0,5.0,34.97323590165027,45023,15746,1.3503987192354536,0.05927631977695618,0.0
13,5.0,1.0,38.19381205161807,45023,17196,2.117606581807951,0.21787927857501815,0.0
13,5.0,2.0,37.62521377962374,45023,16940,1.7979228720814635,0.14501920036141858,0.0
13,5.0,3.0,37.032183550629675,45023,16673,1.6207211642712007,0.11140355896320879,0.0
13,5.0,4.0,36.27257179663728,45023,16331,1.4976214183171772,0.09143855562026791,0.0
13,5.0,5.0,35.57515047864425,45023,16017,1.4155862982632232,0.07936413784922,0.0
14,1.0,1.0,6.663260999933368,45023,3000,0.628975663289128,0.0,0.0
14,1.0,2.0,10.112609110898873,45023,4553,0.5963104069298993,0.0,0.0
14,1.0,3.0,12.273726761877263,45023,5526,0.5731540823413811,0.0,0.0
14,1.0,4.0,13.801834617861983,45023,6214,0.5595932132053465,0.0,0.0
14,1.0,5.0,14.625857894853741,45023,6585,0.5541860442530638,0.0,0.0
14,2.0,1.0,17.96415165582036,45023,8088,1.1862638244738675,0.0,0.0
14,2.0,2.0,22.10425782377896,45023,9952,1.083267879350187,0.0,0.0
14,2.0,3.0,24.25204895275748,45023,10919,1.0230838906979243,0.0,0.0
14,2.0,4.0,25.39812984474602,45023,11435,0.9777455263116757,0.0,0.0
14,2.0,5.0,26.044466161739553,45023,11726,0.9557097971264349,0.0,0.0
14,3.0,1.0,29.018501654709816,45023,13065,1.673899937499902,0.0,0.0
14,3.0,2.0,31.42393887568576,45023,14148,1.484727156425503,0.0,0.0
14,3.0,3.0,32.30126824067699,45023,14543,1.371997132403422,0.0,0.0
14,3.0,4.0,32.350132154676494,45023,14565,1.2860290130094898,0.0,0.0
14,3.0,5.0,32.23685671767763,45023,14514,1.2337772709581496,0.0,0.0
14,4.0,1.0,34.995446771650045,45023,15756,1.9759536209137358,0.17196909787699982,0.0
14,4.0,2.0,35.459653954645404,45023,15965,1.7069207704375537,0.11449787412419905,0.0
14,4.0,3.0,35.321946560646786,45023,15903,1.5497972748151518,0.08701127368673543,0.0
14,4.0,4.0,34.76445372365235,45023,15652,1.437851344544215,0.07121571489387582,0.0
14,4.0,5.0,34.24916153965751,45023,15420,1.3672532989823725,0.061116250385445575,0.0
14,5.0,1.0,37.2098705106279,45023,16753,2.1276089097378437,0.22328102710413694,0.0
14,5.0,2.0,36.76565311063234,45023,16553,1.8137560653182214,0.14934131047575216,0.0
14,5.0,3.0,36.2303711436377,45023,16312,1.6327573347360806,0.11353711790393013,0.0
14,5.0,4.0,35.40412677964596,45023,15940,1.504171279886741,0.09187132068739966,0.0
14,5.0,5.0,34.78222241965218,45023,15660,1.426813185613075,0.07945338009432822,0.0
15,1.0,1.0,6.507784909934921,45023,2930,0.6290161522288682,0.0,0.0
15,1.0,2.0,9.66394953690336,45023,4351,0.595303685111939,0.0,0.0
15,1.0,3.0,11.758434577882415,45023,5294,0.5746624725786975,0.0,0.0
15,1.0,4.0,13.18215134486818,45023,5935,0.5594077061506264,0.0,0.0
15,1.0,5.0,14.02616440485974,45023,6315,0.552786677848319,0.0,0.0
15,2.0,1.0,17.34891055682651,45023,7811,1.1776652813284267,0.0,0.0
15,2.0,2.0,21.475690202785245,45023,9669,1.0853974962670305,0.0,0.0
15,2.0,3.0,23.714545898762854,45023,10677,1.0273018044944633,0.0,0.0
15,2.0,4.0,25.002776358749973,45023,11257,0.985594202214411,0.0,0.0
15,2.0,5.0,25.495857672745043,45023,11479,0.9594420216051005,0.0,0.0
15,3.0,1.0,28.216689247717834,45023,12704,1.670704506483286,0.0,0.0
15,3.0,2.0,30.77538147169225,45023,13856,1.490725090726168,0.0,0.0
15,3.0,3.0,31.583857139684163,45023,14220,1.3729786677924487,0.0,0.0
15,3.0,4.0,31.743775403682562,45023,14292,1.2891951860693271,0.0,0.0
15,3.0,5.0,31.58607822668414,45023,14221,1.2399123444974827,0.0,0.0
15,4.0,1.0,34.07813784065922,45023,15343,1.971252169954585,0.1707043656972037,0.0
15,4.0,2.0,34.6600626346534,45023,15605,1.707512124980981,0.11241303551812523,0.0
15,4.0,3.0,34.57788241565422,45023,15568,1.553079551004747,0.08816351433801098,0.0
15,4.0,4.0,34.13144392865868,45023,15367,1.4433877192552464,0.07225647348951911,0.0
15,4.0,5.0,33.56728783066433,45023,15113,1.3744260040971008,0.061764705882352944,0.0
15,5.0,1.0,36.45914310463541,45023,16415,2.1347719974727535,0.22585896168827393,0.0
15,5.0,2.0,36.123758967638764,45023,16264,1.824615830164613,0.1506657323055361,0.0
15,5.0,3.0,35.56626613064434,45023,16013,1.6408708663756095,0.11620342992312241,0.0
15,5.0,4.0,34.78888568065211,45023,15663,1.5098397736056206,0.09294755877034358,0.0
15,5.0,5.0,34.133665015658664,45023,15368,1.4357568799276137,0.0805788925001533,0.0
16,1.0,1.0,6.496679474935033,45023,2925,0.6223664542011437,0.0,0.0
16,1.0,2.0,9.62396997090376,45023,4333,0.5878346017766511,0.0,0.0
16,1.0,3.0,11.618506096883815,45023,5231,0.5686283840454673,0.0,0.0
16,1.0,4.0,13.033338515869666,45023,5868,0.5574790611316837,0.0,0.0
16,1.0,5.0,13.872909401861271,45023,6246,0.5511787240453982,0.0,0.0
16,2.0,1.0,17.080159029829197,45023,7690,1.1673107689383069,0.0,0.0
16,2.0,2.0,21.282455633787176,45023,9582,1.0784623124642274,0.0,0.0
16,2.0,3.0,23.514648068764853,45023,10587,1.0226713426704785,0.0,0.0
16,2.0,4.0,24.738467005752614,45023,11138,0.9827909022666705,0.0,0.0
16,2.0,5.0,25.09828309974902,45023,11300,0.9531056593047165,0.0,0.0
16,3.0,1.0,27.550363147724493,45023,12404,1.6525320862587307,0.0,0.0
16,3.0,2.0,30.051307109699486,45023,13530,1.4714387257748767,0.0,0.0
16,3.0,3.0,31.117428869688823,45023,14010,1.364797219453534,0.0,0.0
16,3.0,4.0,31.321768873686786,45023,14102,1.285111147591592,0.0,0.0
16,3.0,5.0,31.013037780689867,45023,13963,1.2334865708923834,0.0,0.0
16,4.0,1.0,33.42735934966573,45023,15050,1.9616927332668062,0.17349458620907998,0.0
16,4.0,2.0,34.10701197165893,45023,15356,1.7020788218691731,0.1179125703332715,0.0
16,4.0,3.0,34.153654798658465,45023,15377,1.5471252289661017,0.08897783251231527,0.0
16,4.0,4.0,33.70277413766297,45023,15174,1.4363518616823692,0.07136629717274878,0.0
16,4.0,5.0,32.93427803567066,45023,14828,1.3629878724078235,0.05961318233871994,0.0
16,5.0,1.0,35.89276591964107,45023,16160,2.135515798704271,0.23181497175141244,0.0
16,5.0,2.0,35.57737156564423,45023,16018,1.8222635838244923,0.15680595779892428,0.0
16,5.0,3.0,35.13537525264865,45023,15819,1.6379759071663156,0.11776982707215265,0.0
16,5.0,4.0,34.42684849965573,45023,15500,1.5109731119431282,0.09454125933572166,0.0
16,5.0,5.0,33.538413699664616,45023,15100,1.4294908560543607,0.08015433443275873,0.0
17,1.0,1.0,6.521111431934788,45023,2936,0.6145478081508482,0.0,0.0
17,1.0,2.0,9.635075405903649,45023,4338,0.5812249956174013,0.0,0.0
17,1.0,3.0,11.549652399884504,45023,5200,0.5625085860236451,0.0,0.0
17,1.0,4.0,12.926726339870735,45023,5820,0.5522429540489446,0.0,0.0
17,1.0,5.0,13.726317659862735,45023,6180,0.5437715270589057,0.0,0.0
17,2.0,1.0,16.929125113830708,45023,7622,1.1596995523505162,0.0,0.0
17,2.0,2.0,20.962619105790374,45023,9438,1.0646209158025466,0.0,0.0
17,2.0,3.0,22.939386535770605,45023,10328,1.0111223625646266,0.0,0.0
17,2.0,4.0,24.09435177575906,45023,10848,0.971145182509956,0.0,0.0
17,2.0,5.0,24.567443306754324,45023,11061,0.9435047529829723,0.0,0.0
17,3.0,1.0,27.20387357572796,45023,12248,1.6472478872751493,0.0,0.0
17,3.0,2.0,29.71592297270284,45023,13379,1.4660950364829217,0.0,0.0
17,3.0,3.0,30.475534726695248,45023,13721,1.3582221466206945,0.0,0.0
17,3.0,4.0,30.7798236456922,45023,13858,1.2814486873375341,0.0,0.0
17,3.0,5.0,30.566599293694335,45023,13762,1.2298242993647255,0.0,0.0
17,4.0,1.0,32.91650933967084,45023,14820,1.952720782080548,0.17102564102564102,0.0
17,4.0,2.0,33.62503609266375,45023,15139,1.6908792938613784,0.11543993496341692,0.0
17,4.0,3.0,33.43624369766564,45023,15054,1.5392895311523915,0.08837559628420788,0.0
17,4.0,4.0,33.08753303866913,45023,14897,1.4328708007364455,0.07116199633120375,0.0
17,4.0,5.0,32.4900606356751,45023,14628,1.362930927538281,0.06109324758842444,0.0
17,5.0,1.0,35.32860982164671,45023,15906,2.125358285599049,0.22849301992602314,0.0
17,5.0,2.0,35.12204873064878,45023,15813,1.8114557567593261,0.15471495159555396,0.0
17,5.0,3.0,34.44461719565555,45023,15508,1.631047315777365,0.11740398638794361,0.0
17,5.0,4.0,33.849365879661505,45023,15240,1.5092142650387501,0.0948095179386019,0.0
17,5.0,5.0,33.12084934366879,45023,14912,1.4309069586861953,0.08193422624662014,0.0
18,1.0,1.0,6.598849476934012,45023,2971,0.6169261702499395,0.0,0.0
18,1.0,2.0,9.850520844901494,45023,4435,0.5831452011626963,0.0,0.0
18,1.0,3.0,11.836172622881639,45023,5329,0.5623651210642343,0.0,0.0
18,1.0,4.0,13.122181995868779,45023,5908,0.5514245913591138,0.0,0.0
18,1.0,5.0,13.899562445861005,45023,6258,0.5456159885813162,0.0,0.0
18,2.0,1.0,16.88914554783111,45023,7604,1.1590127354513122,0.0,0.0
18,2.0,2.0,20.77382671079226,45023,9353,1.056519854962245,0.0,0.0
18,2.0,3.0,22.82611109877174,45023,10277,0.9992367951781115,0.0,0.0
18,2.0,4.0,23.949981120760498,45023,10783,0.9616753223459638,0.0,0.0
18,2.0,5.0,24.376429824756237,45023,10975,0.9357800125566725,0.0,0.0
18,3.0,1.0,27.028407702729716,45023,12169,1.6436988417506422,0.0,0.0
18,3.0,2.0,29.400528618705994,45023,13237,1.4573477119585374,0.0,0.0
18,3.0,3.0,30.164582546698355,45023,13581,1.3441497809841465,0.0,0.0
18,3.0,4.0,30.46887146569531,45023,13718,1.2714072377822032,0.0,0.0
18,3.0,5.0,30.264531461697352,45023,13626,1.2217377868689636,0.0,0.0
18,4.0,1.0,32.521155853674784,45023,14642,1.9448713283860226,0.1677913314300545,0.0
18,4.0,2.0,33.289651955667104,45023,14988,1.688761848455384,0.11816745655608214,0.0
18,4.0,3.0,33.21857717166781,45023,14956,1.5350434054335602,0.09298212368138463,0.0
18,4.0,4.0,32.818781511671816,45023,14776,1.4292250989936706,0.07410714285714286,0.0
18,4.0,5.0,32.25240432667748,45023,14521,1.362215780129654,0.06455376239548902,0.0
18,5.0,1.0,34.93103524865069,45023,15727,2.11953002890543,0.22613732351876434,0.0
18,5.0,2.0,34.75112720165249,45023,15646,1.8095626311445796,0.15730676328502416,0.0
18,5.0,3.0,34.22472958265775,45023,15409,1.630425434345295,0.12290025044285627,0.0
18,5.0,4.0,33.547298047664526,45023,15104,1.5057324054741528,0.09781257767834949,0.0
18,5.0,5.0,32.818781511671816,45023,14776,1.4282575156459834,0.08472319107108885,0.0
19,1.0,1.0,6.558869910934412,45023,2953,0.6202079242953825,0.0,0.0
19,1.0,2.0,9.812762365901872,45023,4418,0.5807531446119785,0.0,0.0
19,1.0,3.0,11.929458276880705,45023,5371,0.5645327774114823,0.0,0.0
19,1.0,4.0,13.23101525886769,45023,5957,0.5520331324692418,0.0,0.0
19,1.0,5.0,14.03504875285965,45023,6319,0.5446464068178914,0.0,0.0
19,2.0,1.0,16.922461852830775,45023,7619,1.1634929551576085,0.0,0.0
19,2.0,2.0,20.86711236479133,45023,9395,1.0594596124917852,0.0,0.0
19,2.0,3.0,22.697288052773025,45023,10219,0.9945714844312622,0.0,0.0
19,2.0,4.0,23.745641116762545,45023,10691,0.9551254273071361,0.0,0.0
19,2.0,5.0,24.1698687337583,45023,10882,0.9286084757274454,0.0,0.0
19,3.0,1.0,26.89070030873109,45023,12107,1.644327621783537,0.0,0.0
19,3.0,2.0,29.29391644270706,45023,13189,1.4556916482415223,0.0,0.0
19,3.0,3.0,29.92248406370078,45023,13472,1.338336939477237,0.0,0.0
19,3.0,4.0,30.09794993669902,45023,13551,1.262235476456942,0.0,0.0
19,3.0,5.0,30.015769717699843,45023,13514,1.2158207078359442,0.0,0.0
19,4.0,1.0,32.36123758967639,45023,14570,1.9437458679012116,0.1685055820330352,0.0
19,4.0,2.0,33.08086977766919,45023,14894,1.6817524340697039,0.11510745488170397,0.0
19,4.0,3.0,32.88763520867112,45023,14807,1.5287612894359872,0.0913978494623656,0.0
19,4.0,4.0,32.44341780867557,45023,14607,1.4220095140065279,0.07418916294426102,0.0
19,4.0,5.0,31.981431712680187,45023,14399,1.3554592543742487,0.0639386189258312,0.0
19,5.0,1.0,34.777780245652224,45023,15658,2.1221385980785863,0.22793404461687683,0.0
19,5.0,2.0,34.504586544654956,45023,15535,1.8046111706348915,0.15452108213502316,0.0
19,5.0,3.0,33.8093863136619,45023,15222,1.620389989619144,0.11979166666666667,0.0
19,5.0,4.0,33.147502387668524,45023,14924,1.4994758893152487,0.0979563517093478,0.0
19,5.0,5.0,32.52781911467472,45023,14645,1.422606752351885,0.08423686405337781,0.0
20,1.0,1.0,6.687692956933124,45023,3011,0.6238130688875356,0.0,0.0
20,1.0,2.0,10.083734979899162,45023,4540,0.58753211396123,0.0,0.0
20,1.0,3.0,12.111587410878883,45023,5453,0.5647975649461143,0.0,0.0
20,1.0,4.0,13.439797436865602,45023,6051,0.5554874627343251,0.0,0.0
20,1.0,5.0,14.22606223485774,45023,6405,0.5492394071077468,0.0,0.0
20,2.0,1.0,16.97576794083024,45023,7643,1.1571681400377214,0.0,0.0
20,2.0,2.0,20.802700841791975,45023,9366,1.047831732671151,0.0,0.0
20,2.0,3.0,22.661750660773382,45023,10203,0.9830536330400272,0.0,0.0
20,2.0,4.0,23.712324811762876,45023,10676,0.9471009116232284,0.0,0.0
20,2.0,5.0,24.174310907758255,45023,10884,0.9209956792670302,0.0,0.0
20,3.0,1.0,26.746329653732538,45023,12042,1.6378728300588399,0.0,0.0
20,3.0,2.0,29.191746440708084,45023,13143,1.448802304663735,0.0,0.0
20,3.0,3.0,29.9402527597006,45023,13480,1.335407093171894,0.0,0.0
20,3.0,4.0,30.12904515469871,45023,13565,1.2602986278087158,0.0,0.0
20,3.0,5.0,30.024654065699753,45023,13518,1.2124750970024403,0.0,0.0
20,4.0,1.0,32.13912888967861,45023,14470,1.9390694839324083,0.16756614453073582,0.0
20,4.0,2.0,32.92095151367079,45023,14822,1.6717730673215556,0.11313728008218826,0.0
20,4.0,3.0,32.72771694467272,45023,14735,1.5132617545864622,0.08591485798930895,0.0
20,4.0,4.0,32.3701219376763,45023,14574,1.4126918511552247,0.07108050159183939,0.0
20,4.0,5.0,31.910356928680894,45023,14367,1.347024055285559,0.06149996707710542,0.0
20,5.0,1.0,34.493481109655065,45023,15530,2.1154765731874443,0.22632737949596282,0.0
20,5.0,2.0,34.33800501965662,45023,15460,1.7949140663528238,0.15253405325806849,0.0
20,5.0,3.0,33.71387957266286,45023,15179,1.6093686280129942,0.11592126572816744,0.0
20,5.0,4.0,33.0297847766697,45023,14871,1.4865509798328644,0.09369255150554676,0.0
20,5.0,5.0,32.4500810696755,45023,14610,1.4131333819666492,0.08145904491847651,0.0
